SourceServerName,SourceDatabaseName,id,name,description,type,dialer_id,dialer_target_name,result_file_name,status,tenant_id,application_name,application_id,priority_template_id,disposition_plan_id,timezone_group_id,schedule_id,service_message_id,wait_message_id,recording_schedule_id,exclude_records_for_location,last_modified_date,last_modified_by,lyricall_script_id,language_id,location,service_short_name,music_source_id,agent_answer_mach_disp_id,Completed_Indicator,Last_Update_User_Id,Last_Update_Timestamp,multi_line_reroute_voice_id,personal_greetings_schedule_id,personal_greeting_id,uip_service_id
Domestic_ALM,meldb,530,W_TN_STP_M_1STM_D3,Seg-W IND Research&Recovery STOP CAL 1st Pass Preview,0,19,W_TN_STP_M_1STM_D3,,0,1,,1,1,9,2,1,0,1003,-1,0,2016-09-21 12:51:52.000,psloot,0,1,,WDSTPM,1,0,I,ALM_Extract,2016-09-21 05:59:44.693,-1,-1,0,0
Domestic_ALM,meldb,531,Y_TN_RLA_O_1STM,Seg-Y Special Cust (Seg A) Pre-RLA OPEN Accts 1st Pass Preview,0,12,Y_TN_RLA_O_1STM,,0,1,,110000002,110000002,110000027,110000002,110000001,0,110001102,-1,0,2018-01-13 17:18:39.000,psloot,0,1,,YPRLAM,1,0,I,ALM_Extract,2016-09-24 10:13:25.853,-1,-1,0,0
Domestic_ALM,meldb,532,Y_TN_RLA_O_MSGM,Seg-Y Special Cust (Seg A) Pre-RLA OPEN Accts Msg Pass Preview,0,12,Y_TN_RLA_O_MSGM,,0,1,,110000002,110000002,110000027,110000002,110000001,0,110001102,-1,0,2018-01-13 17:18:52.000,psloot,0,1,,YRLAMS,0,0,I,ALM_Extract,2016-09-24 10:13:25.857,-1,-1,0,0
Domestic_ALM,meldb,533,Y_TN_RLAVM_1STM,Seg-Y Special Cust (Seg A) Pre-RLA OPEN Accts ANI Only Manual,0,12,Y_TN_RLAVM_1STM,,0,1,,110000002,110000002,110000027,110000002,110000001,0,110001102,-1,0,2018-01-13 17:19:04.000,psloot,0,1,,YRLAM,3,0,I,ALM_Extract,2016-09-24 10:51:17.810,-1,-1,0,0
Domestic_ALM,meldb,534,E_TN_ANI_R_1STM,Network Corp CM (ANI Only) 1st Pass Manual,0,18,E_TN_ANI_R_1STM,,0,1,,3000001,3000001,3000002,3000001,3000001,0,0,-1,0,2016-09-26 22:39:04.000,psloot,0,1,,EANIM,1,0,I,ALM_Extract,2016-09-26 15:41:33.870,-1,-1,0,0
Domestic_ALM,meldb,535,M_TN_ANI_R_1STM,Seg-M Corp CM Preview ANI Only - Segment E Mute Dialer,0,18,M_TN_ANI_R_1STM,,0,1,,3000001,3000001,3000002,3000001,3000001,0,0,-1,0,2016-10-14 12:19:58.000,psloot,0,1,,MANIRM,1,0,I,ALM_Extract,2016-09-26 15:47:17.490,-1,-1,0,0
Domestic_ALM,meldb,536,E_TN_RMI_R_1STM,Seg-E Corp RMI (C4C9 Reminder) 1st Pass Preview,0,12,E_TN_RMI_R_1STM,,0,1,,110000002,110000002,110000027,110000002,110000001,0,110001102,-1,0,2016-10-07 17:37:28.000,psloot,0,1,,ERMI,2,0,I,ALM_Extract,2016-09-27 15:36:12.540,-1,-1,0,0
Domestic_ALM,meldb,537,IH_TN_64__M_1STM,Seg-IH In-House Collections (Specialist #64)1st Pass Manual,0,18,IH_TN_64__M_1STM,,0,1,,3000001,3000001,3000002,3000001,3000001,0,0,-1,0,2016-09-29 00:12:25.000,psloot,0,1,,IH641M,1,0,I,ALM_Extract,2016-09-28 17:18:25.387,-1,-1,0,0
Domestic_ALM,meldb,538,IH_TN_64__M_MSGM,Seg-IH In-House Collections (Specialist #64) Msg Pass Manual,0,18,IH_TN_64__M_MSGM,,0,1,,3000001,3000001,3000002,3000001,3000001,0,0,-1,0,2016-09-29 00:13:20.000,psloot,0,1,,IH64MS,1,0,I,ALM_Extract,2016-09-28 17:18:25.393,-1,-1,0,0
Domestic_ALM,meldb,539,M_TN_ANIYR_1STM,Seg-M Corp Client Preview ANI Only- Segment Y Mute Dialer,0,18,M_TN_ANIYR_1STM,,0,1,,3000001,3000001,3000002,3000001,3000001,0,0,-1,0,2016-10-14 12:19:43.000,psloot,0,1,,MANIYM,1,0,I,ALM_Extract,2016-10-05 17:44:39.400,-1,-1,0,0
